ab_id,pitcher,batter,inning,o,event,g_id,p_score,p_throws,pitcher_id,batter_id,stand,top,pitcher_team,batter_team,season,strikeout,homerun,hit,out,b_score_start,b_score_end
2018082301,D.VerHagen,J.Peraza,7,2,Forceout,201801077,0,R,572403,606299,R,False,DET,CIN,2018,False,False,False,True,8,8
2018082302,B.Farmer,T.Barnhart,7,2,Single,201801077,0,R,571656,571466,L,False,DET,CIN,2018,False,False,True,False,8,8
2018082303,B.Farmer,J.Votto,7,2,Walk,201801077,0,R,571656,458015,L,False,DET,CIN,2018,False,False,False,False,8,8
2018082304,B.Farmer,E.Suarez,7,2,Hit By Pitch,201801077,0,R,571656,553993,R,False,DET,CIN,2018,False,False,False,False,8,9
2018082305,B.Farmer,S.Gennett,7,3,Flyout,201801077,0,R,571656,571697,L,False,DET,CIN,2018,False,False,False,True,9,9
2018082306,D.Hernandez,L.Martin,8,0,Walk,201801077,9,R,456696,547982,L,True,CIN,DET,2018,False,False,False,False,0,0
2018082307,D.Hernandez,J.Candelario,8,1,Flyout,201801077,9,R,456696,600869,L,True,CIN,DET,2018,False,False,False,True,0,0
2018082308,D.Hernandez,R.Rodriguez,8,2,Strikeout,201801077,9,R,456696,500135,R,True,CIN,DET,2018,True,False,False,True,0,0
2018082309,D.Hernandez,N.Goodrum,8,2,Single,201801077,9,R,456696,592348,L,True,CIN,DET,2018,False,False,True,False,0,0
2018082310,D.Hernandez,J.Hicks,8,3,Strikeout,201801077,9,R,456696,543308,R,True,CIN,DET,2018,True,False,False,True,0,0
2018082311,B.Farmer,A.Duvall,8,0,Double,201801077,0,R,571656,594807,R,False,DET,CIN,2018,False,False,True,False,9,9
2018082312,B.Farmer,B.Dixon,8,1,Strikeout,201801077,0,R,571656,641525,R,False,DET,CIN,2018,True,False,False,True,9,9
2018082313,B.Farmer,S.Schebler,8,2,Flyout,201801077,0,R,571656,594988,L,False,DET,CIN,2018,False,False,False,True,9,9
2018082314,B.Farmer,B.Hamilton,8,3,Groundout,201801077,0,R,571656,571740,L,False,DET,CIN,2018,False,False,False,True,9,9
2018082315,W.Peralta,G.Greiner,9,0,Single,201801077,9,L,593974,606988,R,True,CIN,DET,2018,False,False,True,False,0,0
2018082316,W.Peralta,V.Reyes,9,0,Single,201801077,9,L,593974,622682,R,True,CIN,DET,2018,False,False,True,False,0,0
2018082317,W.Peralta,J.Iglesias,9,0,Single,201801077,9,L,593974,578428,R,True,CIN,DET,2018,False,False,True,False,0,0
2018082318,W.Peralta,J.Jones,9,0,Walk,201801077,9,L,593974,592444,R,True,CIN,DET,2018,False,False,False,False,0,1
2018082319,W.Peralta,L.Martin,9,0,Double,201801077,9,L,593974,547982,L,True,CIN,DET,2018,False,False,True,False,1,3
2018082320,D.Floro,J.Candelario,9,1,Sac Fly,201801077,9,R,571670,600869,L,True,CIN,DET,2018,False,False,False,True,3,4
2018082321,D.Floro,R.Rodriguez,9,1,Walk,201801077,9,R,571670,500135,R,True,CIN,DET,2018,False,False,False,False,4,4
2018082322,D.Floro,N.Goodrum,9,2,Sac Fly,201801077,9,R,571670,592348,L,True,CIN,DET,2018,False,False,False,True,4,5
2018082323,D.Floro,J.Hicks,9,3,Flyout,201801077,9,R,571670,543308,R,True,CIN,DET,2018,False,False,False,True,5,5
2018083780,J.Loaisiga,D.Gordon,1,0,Single,201801097,0,R,642528,543829,L,True,NYA,SEA,2018,False,False,True,False,0,0
2018083781,J.Loaisiga,J.Segura,1,0,Single,201801097,0,R,642528,516416,R,True,NYA,SEA,2018,False,False,True,False,0,0
2018083782,J.Loaisiga,M.Haniger,1,2,Grounded Into DP,201801097,0,R,642528,571745,R,True,NYA,SEA,2018,False,False,False,True,0,0
2018083783,J.Loaisiga,N.Cruz,1,3,Flyout,201801097,0,R,642528,443558,R,True,NYA,SEA,2018,False,False,False,True,0,0
2018083784,F.Hernandez,A.Hicks,1,1,Strikeout,201801097,0,R,433587,543305,L,False,SEA,NYA,2018,True,False,False,True,0,0
2018083785,F.Hernandez,A.Judge,1,1,Double,201801097,0,R,433587,592450,R,False,SEA,NYA,2018,False,False,True,False,0,0
2018083786,F.Hernandez,D.Gregorius,1,2,Fielders Choice Out,201801097,0,R,433587,544369,L,False,SEA,NYA,2018,False,False,False,True,0,0
2018083787,F.Hernandez,G.Stanton,1,3,Strikeout,201801097,0,R,433587,519317,R,False,SEA,NYA,2018,True,False,False,True,0,0
2018083788,J.Loaisiga,K.Seager,2,0,Walk,201801097,0,R,642528,572122,L,True,NYA,SEA,2018,False,False,False,False,0,0
2018083789,J.Loaisiga,D.Span,2,1,Strikeout,201801097,0,R,642528,452655,L,True,NYA,SEA,2018,True,False,False,True,0,0
2018083790,J.Loaisiga,R.Healy,2,1,Single,201801097,0,R,642528,592387,R,True,NYA,SEA,2018,False,False,True,False,0,0
2018083791,J.Loaisiga,B.Gamel,2,2,Forceout,201801097,0,R,642528,592325,L,True,NYA,SEA,2018,False,False,False,True,0,0
2018083792,J.Loaisiga,M.Zunino,2,3,Lineout,201801097,0,R,642528,572287,R,True,NYA,SEA,2018,False,False,False,True,0,0
2018083793,F.Hernandez,G.Torres,2,1,Flyout,201801097,0,R,433587,650402,R,False,SEA,NYA,2018,False,False,False,True,0,0
2018083794,F.Hernandez,G.Sanchez,2,1,Single,201801097,0,R,433587,596142,R,False,SEA,NYA,2018,False,False,True,False,0,0
2018083795,F.Hernandez,G.Bird,2,1,Single,201801097,0,R,433587,595885,L,False,SEA,NYA,2018,False,False,True,False,0,0
2018083796,F.Hernandez,M.Andujar,2,2,Lineout,201801097,0,R,433587,609280,R,False,SEA,NYA,2018,False,False,False,True,0,0
2018083797,F.Hernandez,C.Frazier,2,3,Strikeout,201801097,0,R,433587,640449,R,False,SEA,NYA,2018,True,False,False,True,0,0
2018083798,J.Loaisiga,D.Gordon,3,1,Strikeout,201801097,0,R,642528,543829,L,True,NYA,SEA,2018,True,False,False,True,0,0
2018083799,J.Loaisiga,J.Segura,3,2,Strikeout,201801097,0,R,642528,516416,R,True,NYA,SEA,2018,True,False,False,True,0,0
2018083800,J.Loaisiga,M.Haniger,3,2,Single,201801097,0,R,642528,571745,R,True,NYA,SEA,2018,False,False,True,False,0,0
2018083801,J.Loaisiga,N.Cruz,3,3,Pop Out,201801097,0,R,642528,443558,R,True,NYA,SEA,2018,False,False,False,True,0,0
2018083802,F.Hernandez,A.Hicks,3,1,Groundout,201801097,0,R,433587,543305,L,False,SEA,NYA,2018,False,False,False,True,0,0
2018083803,F.Hernandez,A.Judge,3,2,Strikeout,201801097,0,R,433587,592450,R,False,SEA,NYA,2018,True,False,False,True,0,0
2018083804,F.Hernandez,D.Gregorius,3,3,Groundout,201801097,0,R,433587,544369,L,False,SEA,NYA,2018,False,False,False,True,0,0
2018083805,J.Loaisiga,K.Seager,4,0,Walk,201801097,0,R,642528,572122,L,True,NYA,SEA,2018,False,False,False,False,0,0
2018083806,J.Loaisiga,D.Span,4,0,Single,201801097,0,R,642528,452655,L,True,NYA,SEA,2018,False,False,True,False,0,1
2018083807,J.Loaisiga,R.Healy,4,1,Forceout,201801097,0,R,642528,592387,R,True,NYA,SEA,2018,False,False,False,True,1,1
2018083808,J.Loaisiga,B.Gamel,4,1,Double,201801097,0,R,642528,592325,L,True,NYA,SEA,2018,False,False,True,False,1,1
2018083809,J.Loaisiga,M.Zunino,4,2,Strikeout,201801097,0,R,642528,572287,R,True,NYA,SEA,2018,True,False,False,True,1,1
2018083810,C.Shreve,D.Gordon,4,2,Single,201801097,0,L,592741,543829,L,True,NYA,SEA,2018,False,False,True,False,1,3
2018083811,C.Shreve,J.Segura,4,3,Flyout,201801097,0,L,592741,516416,R,True,NYA,SEA,2018,False,False,False,True,3,3
2018083812,F.Hernandez,G.Stanton,4,0,Single,201801097,3,R,433587,519317,R,False,SEA,NYA,2018,False,False,True,False,0,0
2018083813,F.Hernandez,G.Torres,4,1,Lineout,201801097,3,R,433587,650402,R,False,SEA,NYA,2018,False,False,False,True,0,0
2018083814,F.Hernandez,G.Sanchez,4,3,Grounded Into DP,201801097,3,R,433587,596142,R,False,SEA,NYA,2018,False,False,False,True,0,0
2018083815,C.Shreve,M.Haniger,5,1,Groundout,201801097,0,L,592741,571745,R,True,NYA,SEA,2018,False,False,False,True,3,3
2018083816,C.Shreve,N.Cruz,5,1,Single,201801097,0,L,592741,443558,R,True,NYA,SEA,2018,False,False,True,False,3,3
2018083817,C.Shreve,K.Seager,5,1,Double,201801097,0,L,592741,572122,L,True,NYA,SEA,2018,False,False,True,False,3,3
2018083818,C.Shreve,D.Span,5,2,Sac Fly,201801097,0,L,592741,452655,L,True,NYA,SEA,2018,False,False,False,True,3,4
2018083819,C.Shreve,R.Healy,5,2,Single,201801097,0,L,592741,592387,R,True,NYA,SEA,2018,False,False,True,False,4,5
2018083820,C.Shreve,B.Gamel,5,3,Flyout,201801097,0,L,592741,592325,L,True,NYA,SEA,2018,False,False,False,True,5,5
2018083821,F.Hernandez,G.Bird,5,1,Strikeout,201801097,5,R,433587,595885,L,False,SEA,NYA,2018,True,False,False,True,0,0
2018083822,F.Hernandez,M.Andujar,5,1,Double,201801097,5,R,433587,609280,R,False,SEA,NYA,2018,False,False,True,False,0,0
2018083823,F.Hernandez,C.Frazier,5,2,Strikeout,201801097,5,R,433587,640449,R,False,SEA,NYA,2018,True,False,False,True,0,0
2018083824,F.Hernandez,A.Hicks,5,2,Walk,201801097,5,R,433587,543305,L,False,SEA,NYA,2018,False,False,False,False,0,0
2018083825,F.Hernandez,A.Judge,5,2,Single,201801097,5,R,433587,592450,R,False,SEA,NYA,2018,False,False,True,False,0,2
2018083826,F.Hernandez,D.Gregorius,5,3,Flyout,201801097,5,R,433587,544369,L,False,SEA,NYA,2018,False,False,False,True,2,2
2018083827,C.Shreve,M.Zunino,6,1,Groundout,201801097,2,L,592741,572287,R,True,NYA,SEA,2018,False,False,False,True,5,5
2018083828,C.Shreve,D.Gordon,6,2,Groundout,201801097,2,L,592741,543829,L,True,NYA,SEA,2018,False,False,False,True,5,5
2018083829,C.Shreve,J.Segura,6,2,Walk,201801097,2,L,592741,516416,R,True,NYA,SEA,2018,False,False,False,False,5,5
2018083830,J.Holder,M.Haniger,6,3,Pop Out,201801097,2,R,656547,571745,R,True,NYA,SEA,2018,False,False,False,True,5,5
2018083831,J.Nicasio,G.Stanton,6,0,Hit By Pitch,201801097,5,R,504379,519317,R,False,SEA,NYA,2018,False,False,False,False,2,2
2018083832,J.Nicasio,G.Torres,6,1,Flyout,201801097,5,R,504379,650402,R,False,SEA,NYA,2018,False,False,False,True,2,2
2018083833,J.Nicasio,G.Sanchez,6,1,Hit By Pitch,201801097,5,R,504379,596142,R,False,SEA,NYA,2018,False,False,False,False,2,2
2018083834,J.Nicasio,G.Bird,6,2,Strikeout,201801097,5,R,504379,595885,L,False,SEA,NYA,2018,True,False,False,True,2,2
2018083835,J.Nicasio,M.Andujar,6,3,Flyout,201801097,5,R,504379,609280,R,False,SEA,NYA,2018,False,False,False,True,2,2
2018083836,J.Holder,N.Cruz,7,1,Strikeout,201801097,2,R,656547,443558,R,True,NYA,SEA,2018,True,False,False,True,5,5
2018083837,J.Holder,K.Seager,7,2,Flyout,201801097,2,R,656547,572122,L,True,NYA,SEA,2018,False,False,False,True,5,5
2018083838,J.Holder,D.Span,7,3,Groundout,201801097,2,R,656547,452655,L,True,NYA,SEA,2018,False,False,False,True,5,5
2018083839,J.Pazos,C.Frazier,7,0,Double,201801097,5,L,572021,640449,R,False,SEA,NYA,2018,False,False,True,False,2,2
2018083840,J.Pazos,A.Hicks,7,1,Strikeout,201801097,5,L,572021,543305,R,False,SEA,NYA,2018,True,False,False,True,2,2
2018083841,J.Pazos,A.Judge,7,1,Single,201801097,5,L,572021,592450,R,False,SEA,NYA,2018,False,False,True,False,2,2
2018083842,J.Pazos,D.Gregorius,7,2,Sac Fly,201801097,5,L,572021,544369,L,False,SEA,NYA,2018,False,False,False,True,2,3
2018083843,A.Colome,G.Stanton,7,3,Strikeout,201801097,5,R,517008,519317,R,False,SEA,NYA,2018,True,False,False,True,3,3
2018083844,J.Holder,R.Healy,8,1,Flyout,201801097,3,R,656547,592387,R,True,NYA,SEA,2018,False,False,False,True,5,5
2018083845,J.Holder,B.Gamel,8,2,Strikeout,201801097,3,R,656547,592325,L,True,NYA,SEA,2018,True,False,False,True,5,5
2018083846,J.Holder,M.Zunino,8,2,Hit By Pitch,201801097,3,R,656547,572287,R,True,NYA,SEA,2018,False,False,False,False,5,5
2018083847,J.Holder,D.Gordon,8,3,Groundout,201801097,3,R,656547,543829,L,True,NYA,SEA,2018,False,False,False,True,5,5
2018083848,A.Colome,G.Torres,8,0,Walk,201801097,5,R,517008,650402,R,False,SEA,NYA,2018,False,False,False,False,3,3
2018083849,A.Colome,G.Sanchez,8,0,Home Run,201801097,5,R,517008,596142,R,False,SEA,NYA,2018,False,True,True,False,3,5
2018083850,A.Colome,G.Bird,8,1,Flyout,201801097,5,R,517008,595885,L,False,SEA,NYA,2018,False,False,False,True,5,5
2018083851,A.Colome,M.Andujar,8,2,Strikeout,201801097,5,R,517008,609280,R,False,SEA,NYA,2018,True,False,False,True,5,5
2018083852,A.Colome,C.Frazier,8,3,Lineout,201801097,5,R,517008,640449,R,False,SEA,NYA,2018,False,False,False,True,5,5
2018083853,A.Chapman,J.Segura,9,1,Groundout,201801097,5,L,547973,516416,R,True,NYA,SEA,2018,False,False,False,True,5,5
2018083854,A.Chapman,M.Haniger,9,2,Strikeout,201801097,5,L,547973,571745,R,True,NYA,SEA,2018,True,False,False,True,5,5
2018083855,A.Chapman,N.Cruz,9,3,Groundout,201801097,5,L,547973,443558,R,True,NYA,SEA,2018,False,False,False,True,5,5
2018083856,R.Cook,A.Hicks,9,1,Groundout,201801097,5,R,475857,543305,L,False,SEA,NYA,2018,False,False,False,True,5,5
2018083857,R.Cook,A.Judge,9,2,Strikeout,201801097,5,R,475857,592450,R,False,SEA,NYA,2018,True,False,False,True,5,5
2018083858,R.Cook,D.Gregorius,9,2,Single,201801097,5,R,475857,544369,L,False,SEA,NYA,2018,False,False,True,False,5,5
2018083859,R.Cook,G.Stanton,9,2,Home Run,201801097,5,R,475857,519317,R,False,SEA,NYA,2018,False,True,True,False,5,5
2018085882,F.Romero,S.Choo,1,1,Strikeout,201801124,0,R,622864,425783,L,True,MIN,TEX,2018,True,False,False,True,0,0
2018085883,F.Romero,E.Andrus,1,1,Walk,201801124,0,R,622864,462101,R,True,MIN,TEX,2018,False,False,False,False,0,0
2018085884,F.Romero,N.Mazara,1,2,Groundout,201801124,0,R,622864,608577,L,True,MIN,TEX,2018,False,False,False,True,0,0
2018085885,F.Romero,A.Beltre,1,3,Groundout,201801124,0,R,622864,134181,R,True,MIN,TEX,2018,False,False,False,True,0,0
2018085886,M.Minor,J.Mauer,1,1,Groundout,201801124,0,L,501985,408045,L,False,TEX,MIN,2018,False,False,False,True,0,0
2018085887,M.Minor,E.Rosario,1,2,Groundout,201801124,0,L,501985,592696,L,False,TEX,MIN,2018,False,False,False,True,0,0
2018085888,M.Minor,B.Dozier,1,3,Single,201801124,0,L,501985,572821,R,False,TEX,MIN,2018,False,False,True,False,0,0
2018085889,F.Romero,R.Odor,2,1,Pop Out,201801124,0,R,622864,596059,L,True,MIN,TEX,2018,False,False,False,True,0,0
2018085890,F.Romero,J.Gallo,2,2,Pop Out,201801124,0,R,622864,608336,L,True,MIN,TEX,2018,False,False,False,True,0,0
2018085891,F.Romero,R.Chirinos,2,3,Pop Out,201801124,0,R,622864,455139,R,True,MIN,TEX,2018,False,False,False,True,0,0
2018085892,M.Minor,R.Grossman,2,1,Groundout,201801124,0,L,501985,543257,R,False,TEX,MIN,2018,False,False,False,True,0,0
2018085893,M.Minor,E.Adrianza,2,2,Strikeout,201801124,0,L,501985,501303,R,False,TEX,MIN,2018,True,False,False,True,0,0
2018085894,M.Minor,T.Motter,2,3,Lineout,201801124,0,L,501985,600301,R,False,TEX,MIN,2018,False,False,False,True,0,0
2018085895,F.Romero,R.Guzman,3,1,Flyout,201801124,0,R,622864,608597,L,True,MIN,TEX,2018,False,False,False,True,0,0
2018085896,F.Romero,D.DeShields,3,2,Groundout,201801124,0,R,622864,592261,R,True,MIN,TEX,2018,False,False,False,True,0,0
2018085897,F.Romero,S.Choo,3,3,Strikeout,201801124,0,R,622864,425783,L,True,MIN,TEX,2018,True,False,False,True,0,0
2018085898,M.Minor,M.Kepler,3,1,Flyout,201801124,0,L,501985,596146,L,False,TEX,MIN,2018,False,False,False,True,0,0
2018085899,M.Minor,R.LaMarre,3,2,Lineout,201801124,0,L,501985,534606,R,False,TEX,MIN,2018,False,False,False,True,0,0
2018085900,M.Minor,B.Wilson,3,3,Strikeout,201801124,0,L,501985,435064,R,False,TEX,MIN,2018,True,False,False,True,0,0
2018085901,F.Romero,E.Andrus,4,0,Single,201801124,0,R,622864,462101,R,True,MIN,TEX,2018,False,False,True,False,0,0
2018085902,F.Romero,N.Mazara,4,0,Single,201801124,0,R,622864,608577,L,True,MIN,TEX,2018,False,False,True,False,0,0
2018085903,F.Romero,A.Beltre,4,0,Single,201801124,0,R,622864,134181,R,True,MIN,TEX,2018,False,False,True,False,0,1
2018085904,F.Romero,R.Odor,4,1,Forceout,201801124,0,R,622864,596059,L,True,MIN,TEX,2018,False,False,False,True,1,2
2018085905,F.Romero,J.Gallo,4,2,Flyout,201801124,0,R,622864,608336,L,True,MIN,TEX,2018,False,False,False,True,2,2
2018085906,F.Romero,R.Chirinos,4,3,Groundout,201801124,0,R,622864,455139,R,True,MIN,TEX,2018,False,False,False,True,2,2
2018085907,M.Minor,J.Mauer,4,1,Strikeout,201801124,2,L,501985,408045,L,False,TEX,MIN,2018,True,False,False,True,0,0
2018085908,M.Minor,E.Rosario,4,2,Pop Out,201801124,2,L,501985,592696,L,False,TEX,MIN,2018,False,False,False,True,0,0
2018085909,M.Minor,B.Dozier,4,3,Pop Out,201801124,2,L,501985,572821,R,False,TEX,MIN,2018,False,False,False,True,0,0
2018085910,F.Romero,R.Guzman,5,0,Walk,201801124,0,R,622864,608597,L,True,MIN,TEX,2018,False,False,False,False,2,2
2018085911,F.Romero,D.DeShields,5,1,Sac Bunt,201801124,0,R,622864,592261,R,True,MIN,TEX,2018,False,False,False,True,2,2
2018085912,F.Romero,S.Choo,5,1,Home Run,201801124,0,R,622864,425783,L,True,MIN,TEX,2018,False,True,True,False,2,4
2018085913,F.Romero,E.Andrus,5,2,Strikeout,201801124,0,R,622864,462101,R,True,MIN,TEX,2018,True,False,False,True,4,4
2018085914,F.Romero,N.Mazara,5,3,Strikeout,201801124,0,R,622864,608577,L,True,MIN,TEX,2018,True,False,False,True,4,4
2018085915,M.Minor,R.Grossman,5,1,Groundout,201801124,4,L,501985,543257,R,False,TEX,MIN,2018,False,False,False,True,0,0
2018085916,M.Minor,E.Adrianza,5,2,Groundout,201801124,4,L,501985,501303,R,False,TEX,MIN,2018,False,False,False,True,0,0
2018085917,M.Minor,T.Motter,5,3,Flyout,201801124,4,L,501985,600301,R,False,TEX,MIN,2018,False,False,False,True,0,0
2018085918,F.Romero,A.Beltre,6,1,Lineout,201801124,0,R,622864,134181,R,True,MIN,TEX,2018,False,False,False,True,4,4
2018085919,F.Romero,R.Odor,6,2,Flyout,201801124,0,R,622864,596059,L,True,MIN,TEX,2018,False,False,False,True,4,4
2018085920,F.Romero,J.Gallo,6,3,Flyout,201801124,0,R,622864,608336,L,True,MIN,TEX,2018,False,False,False,True,4,4
2018085921,M.Minor,M.Kepler,6,0,Double,201801124,4,L,501985,596146,L,False,TEX,MIN,2018,False,False,True,False,0,0
2018085922,M.Minor,R.LaMarre,6,0,Walk,201801124,4,L,501985,534606,R,False,TEX,MIN,2018,False,False,False,False,0,0
2018085923,M.Minor,B.Wilson,6,1,Walk,201801124,4,L,501985,435064,R,False,TEX,MIN,2018,False,False,False,False,0,0
2018085924,M.Minor,J.Mauer,6,1,Double,201801124,4,L,501985,408045,L,False,TEX,MIN,2018,False,False,True,False,0,1
2018085925,M.Minor,E.Rosario,6,2,Pop Out,201801124,4,L,501985,592696,L,False,TEX,MIN,2018,False,False,False,True,1,1
2018085926,M.Minor,B.Dozier,6,3,Pop Out,201801124,4,L,501985,572821,R,False,TEX,MIN,2018,False,False,False,True,1,1
2018085927,A.Reed,R.Chirinos,7,0,Single,201801124,1,R,592665,455139,R,True,MIN,TEX,2018,False,False,True,False,4,4
2018085928,A.Reed,R.Guzman,7,0,Walk,201801124,1,R,592665,608597,L,True,MIN,TEX,2018,False,False,False,False,4,4
2018085929,A.Reed,D.DeShields,7,1,Sac Bunt,201801124,1,R,592665,592261,R,True,MIN,TEX,2018,False,False,False,True,4,4
2018085930,A.Reed,S.Choo,7,1,Intent Walk,201801124,1,R,592665,425783,L,True,MIN,TEX,2018,False,False,False,False,4,4
2018085931,A.Reed,E.Andrus,7,3,Double Play,201801124,1,R,592665,462101,R,True,MIN,TEX,2018,False,False,False,True,4,4
2018085932,C.Martin,R.Grossman,7,1,Flyout,201801124,4,R,455119,543257,L,False,TEX,MIN,2018,False,False,False,True,1,1
2018085933,C.Martin,E.Adrianza,7,2,Strikeout,201801124,4,R,455119,501303,L,False,TEX,MIN,2018,True,False,False,True,1,1
2018085934,C.Martin,T.Motter,7,3,Groundout,201801124,4,R,455119,600301,R,False,TEX,MIN,2018,False,False,False,True,1,1
2018085935,T.Rogers,N.Mazara,8,1,Strikeout,201801124,1,L,573124,608577,L,True,MIN,TEX,2018,True,False,False,True,4,4
2018085936,T.Rogers,A.Beltre,8,2,Groundout,201801124,1,L,573124,134181,R,True,MIN,TEX,2018,False,False,False,True,4,4
2018085937,T.Rogers,R.Odor,8,2,Single,201801124,1,L,573124,596059,L,True,MIN,TEX,2018,False,False,True,False,4,4
2018085938,T.Rogers,J.Gallo,8,3,Groundout,201801124,1,L,573124,608336,L,True,MIN,TEX,2018,False,False,False,True,4,4
2018085939,J.Chavez,M.Kepler,8,1,Groundout,201801124,4,R,445926,596146,L,False,TEX,MIN,2018,False,False,False,True,1,1
2018085940,J.Chavez,E.Escobar,8,2,Strikeout,201801124,4,R,445926,500871,L,False,TEX,MIN,2018,True,False,False,True,1,1
2018085941,J.Chavez,L.Morrison,8,3,Flyout,201801124,4,R,445926,489149,L,False,TEX,MIN,2018,False,False,False,True,1,1
2018085942,M.Belisle,R.Chirinos,9,0,Double,201801124,1,R,279571,455139,R,True,MIN,TEX,2018,False,False,True,False,4,4
2018085943,M.Belisle,R.Guzman,9,0,Single,201801124,1,R,279571,608597,L,True,MIN,TEX,2018,False,False,True,False,4,4
2018085944,M.Belisle,D.DeShields,9,1,Fielders Choice Out,201801124,1,R,279571,592261,R,True,MIN,TEX,2018,False,False,False,True,4,4
2018085945,M.Belisle,S.Choo,9,1,Single,201801124,1,R,279571,425783,L,True,MIN,TEX,2018,False,False,True,False,4,5
2018085946,M.Belisle,E.Andrus,9,2,Strikeout,201801124,1,R,279571,462101,R,True,MIN,TEX,2018,True,False,False,True,5,5
2018085947,M.Belisle,N.Mazara,9,2,Single,201801124,1,R,279571,608577,L,True,MIN,TEX,2018,False,False,True,False,5,7
2018085948,M.Belisle,A.Beltre,9,2,Double,201801124,1,R,279571,134181,R,True,MIN,TEX,2018,False,False,True,False,7,8
2018085949,M.Belisle,R.Odor,9,3,Flyout,201801124,1,R,279571,596059,L,True,MIN,TEX,2018,False,False,False,True,8,8
2018085950,J.Chavez,J.Mauer,9,1,Lineout,201801124,8,R,445926,408045,L,False,TEX,MIN,2018,False,False,False,True,1,1
2018085951,J.Chavez,E.Rosario,9,2,Groundout,201801124,8,R,445926,592696,L,False,TEX,MIN,2018,False,False,False,True,1,1
2018085952,J.Chavez,B.Dozier,9,3,Flyout,201801124,8,R,445926,572821,R,False,TEX,MIN,2018,False,False,False,True,1,1
2018086491,T.Anderson,S.Castro,1,1,Pop Out,201801132,0,L,542881,516770,R,True,COL,MIA,2018,False,False,False,True,0,0
2018086492,T.Anderson,B.Anderson,1,1,Single,201801132,0,L,542881,605119,R,True,COL,MIA,2018,False,False,True,False,0,0
2018086493,T.Anderson,J.Realmuto,1,2,Strikeout,201801132,0,L,542881,592663,R,True,COL,MIA,2018,True,False,False,True,0,0
2018086494,T.Anderson,C.Maybin,1,3,Forceout,201801132,0,L,542881,457727,R,True,COL,MIA,2018,False,False,False,True,0,0
2018086495,T.Richards,D.LeMahieu,1,1,Flyout,201801132,0,R,670950,518934,R,False,MIA,COL,2018,False,False,False,True,0,0
2018086496,T.Richards,C.Blackmon,1,2,Strikeout,201801132,0,R,670950,453568,L,False,MIA,COL,2018,True,False,False,True,0,0
2018086497,T.Richards,N.Arenado,1,3,Strikeout,201801132,0,R,670950,571448,R,False,MIA,COL,2018,True,False,False,True,0,0
2018086498,T.Anderson,D.Dietrich,2,1,Strikeout,201801132,0,L,542881,518618,L,True,COL,MIA,2018,True,False,False,True,0,0
2018086499,T.Anderson,L.Brinson,2,2,Strikeout,201801132,0,L,542881,621446,R,True,COL,MIA,2018,True,False,False,True,0,0
2018086500,T.Anderson,Y.Rivera,2,3,Strikeout,201801132,0,L,542881,592680,R,True,COL,MIA,2018,True,False,False,True,0,0
2018086501,T.Richards,C.Gonzalez,2,1,Strikeout,201801132,0,R,670950,471865,L,False,MIA,COL,2018,True,False,False,True,0,0
2018086502,T.Richards,T.Story,2,2,Flyout,201801132,0,R,670950,596115,R,False,MIA,COL,2018,False,False,False,True,0,0
2018086503,T.Richards,G.Parra,2,3,Strikeout,201801132,0,R,670950,467827,L,False,MIA,COL,2018,True,False,False,True,0,0
2018086504,T.Anderson,B.Holaday,3,1,Lineout,201801132,0,L,542881,592407,R,True,COL,MIA,2018,False,False,False,True,0,0
2018086505,T.Anderson,T.Richards,3,1,Walk,201801132,0,L,542881,670950,R,True,COL,MIA,2018,False,False,False,False,0,0
2018086506,T.Anderson,S.Castro,3,2,Forceout,201801132,0,L,542881,516770,R,True,COL,MIA,2018,False,False,False,True,0,0
2018086507,T.Anderson,B.Anderson,3,3,Strikeout,201801132,0,L,542881,605119,R,True,COL,MIA,2018,True,False,False,True,0,0
2018086508,T.Richards,I.Desmond,3,0,Walk,201801132,0,R,670950,435622,R,False,MIA,COL,2018,False,False,False,False,0,0
2018086509,T.Richards,T.Wolters,3,1,Strikeout,201801132,0,R,670950,547172,L,False,MIA,COL,2018,True,False,False,True,0,0
2018086510,T.Richards,T.Anderson,3,2,Sac Bunt,201801132,0,R,670950,542881,L,False,MIA,COL,2018,False,False,False,True,0,0
2018086511,T.Richards,D.LeMahieu,3,2,Walk,201801132,0,R,670950,518934,R,False,MIA,COL,2018,False,False,False,False,0,0
2018086512,T.Richards,C.Blackmon,3,3,Groundout,201801132,0,R,670950,453568,L,False,MIA,COL,2018,False,False,False,True,0,0
2018086513,T.Anderson,J.Realmuto,4,1,Strikeout,201801132,0,L,542881,592663,R,True,COL,MIA,2018,True,False,False,True,0,0
2018086514,T.Anderson,C.Maybin,4,2,Strikeout,201801132,0,L,542881,457727,R,True,COL,MIA,2018,True,False,False,True,0,0
2018086515,T.Anderson,D.Dietrich,4,2,Home Run,201801132,0,L,542881,518618,L,True,COL,MIA,2018,False,True,True,False,0,1
2018086516,T.Anderson,L.Brinson,4,3,Lineout,201801132,0,L,542881,621446,R,True,COL,MIA,2018,False,False,False,True,1,1
2018086517,T.Richards,N.Arenado,4,1,Strikeout,201801132,1,R,670950,571448,R,False,MIA,COL,2018,True,False,False,True,0,0
2018086518,T.Richards,C.Gonzalez,4,1,Single,201801132,1,R,670950,471865,L,False,MIA,COL,2018,False,False,True,False,0,0
